date,temperature_max,temperature_min,temperature_mean,rain_sum,wind_speed,shortwave_radiation,id
2022-08-26,32.8405,22.9905,26.550917,6.5,14.685176,19.93,"dfa6809b-f33d-496b-b8a8-853b82f8155d"
2022-08-27,33.2905,22.790499,26.578001,2.1,14.021525,20.84,"f85c7e96-f17c-4a34-bbab-17e4923455b5"
2022-08-28,33.7405,22.790499,27.765501,0.2,14.003029,23.32,"e13a54dc-94cf-4378-96c1-99d356af619b"
2022-08-29,35.5905,23.9405,27.778006,0.6,15.517629,21.38,"1b6a1eb3-e4e2-46f1-8867-8a24ec82e933"
2022-08-30,32.8405,22.6905,26.480082,8.9,13.1041975,18.03,"024c2826-351f-4c13-8394-08656877849f"
2022-08-31,30.1905,21.4405,25.173836,2.8999999,18.94024,17.3,"40f0d1cd-ae91-4faa-b661-cf1cc384e36c"
2022-09-01,29.9405,21.0905,24.992584,1.0,15.876775,20.84,"a6428ece-6250-477c-bdf0-1922bd88cae7"
2022-09-02,30.040499,21.5905,25.328001,0.4,15.986595,21.88,"362cb675-41f7-44bf-895f-e6ac61c6b9cd"
2022-09-03,28.790499,21.8905,24.017586,4.2,15.84409,16.08,"a75a229c-9b3b-4fd8-a17e-cfacf726445c"
2022-09-04,26.9905,21.2405,23.192583,41.4,14.4,15.16,"1f417b28-55dc-4b7e-b561-61d5857143fb"
2022-09-05,24.1405,20.8905,22.125917,22.4,12.849528,7.06,"6a434688-53b3-42d7-81af-630b467fa7b5"
2022-09-06,25.290499,20.5905,22.111334,34.2,7.5942073,7.57,"94ea0284-7e5d-411a-8ccb-63948fd2c4c0"
2022-09-07,28.2405,20.6405,23.688417,4.5,10.829958,20.58,"6a5c088a-586f-4f8c-9dff-c607d6995203"
2022-09-08,29.8405,21.4405,26.303,0.0,6.9899354,24.27,"a671cb6a-f64a-4173-8c42-4e2db29b488a"
2022-09-09,30.2405,22.6405,26.428001,0.4,9.346143,21.78,"d14bbbf2-cd5d-4056-85b2-c307cb3210be"
2022-09-10,30.040499,20.9905,25.217585,0.0,13.363711,24.12,"dbe7fa89-9f1b-472b-984c-ae62a440023b"
2022-09-11,30.1905,20.4905,25.075914,0.0,13.896187,24.81,"ea88aefa-8689-4c35-bc91-8e563d7a2d5c"
2022-09-12,29.5905,20.4405,25.24883,0.0,13.979871,24.44,"09b711f9-f3f4-4f9d-b1cf-93b22f5bffef"
2022-09-13,29.790499,20.040499,24.996752,0.0,15.175612,22.61,"25504a92-91ff-4428-9c53-688a9c76540c"
2022-09-14,29.9405,20.6405,24.857164,0.1,17.373497,23.01,"793b09b0-b0d0-410d-aed5-4ae58e838813"
2022-09-15,28.6405,20.2405,23.742582,2.4000003,15.617529,16.96,"41205f6d-9077-4b69-9836-20dec48c11f0"
2022-09-16,30.5905,20.8405,24.95925,0.90000004,18.359999,21.47,"a7e09bcb-3e58-43a6-bcdc-b6faef02d84c"
2022-09-17,30.9905,20.540499,25.248835,0.70000005,20.497883,21.54,"3774e8e3-e448-4808-ab3b-f5cca8369941"
2022-09-18,31.290499,20.8905,25.307165,1.8000001,19.022177,19.88,"0ae3f9d9-eacc-4b97-aa1c-4e265a66eb8d"
2022-09-19,30.540499,21.0905,25.036333,2.0,19.966211,20.03,"2e9ed10b-2170-47ad-9276-2ca404e0ec75"
2022-09-20,30.4905,21.540499,25.217585,0.5,17.873556,21.34,"6617e868-036e-4ad8-a578-355b3cf2769c"
2022-09-21,31.040499,21.1905,25.694666,0.0,17.462784,22.75,"e361e989-d5d6-41a2-a874-c296e0c31f8a"
2022-09-22,31.540499,20.1405,25.790503,0.0,14.830076,21.97,"3f6a9e9e-db7b-490a-b458-3f0572b0b2ed"
2022-09-23,32.1405,19.8905,26.20092,0.0,15.575981,22.89,"db86796d-af7d-4d38-be69-a206f832d389"
2022-09-24,32.3405,21.3405,26.503004,0.1,11.928989,21.52,"74e2d5cb-c160-49f7-b5c3-21c184be22ee"
2022-09-25,31.540499,20.6905,24.832163,15.5,13.0447235,20.52,"2d607fc3-df9e-46eb-8613-0dba73cd6910"
2022-09-26,28.040499,20.3405,22.580086,14.0,12.074766,17.77,"955299cd-f20b-480a-a952-f6b77e1fd470"
2022-09-27,27.4405,18.8405,22.390501,19.3,14.003028,18.87,"92b3a797-a8d4-40f9-bd22-586742583837"
2022-09-28,26.040499,19.1405,22.388414,1.8,12.964998,22.98,"8ab4b622-a8ca-4ba2-8a35-470783db6ea3"
2022-09-29,25.8905,17.9905,21.509247,0.0,15.192682,23.6,"239678b4-c370-4cd2-b554-50e76846b252"
2022-09-30,28.8405,16.8905,23.109253,0.0,18.430452,23.78,"0d3b7dec-0a84-452f-9982-9433832af6b0"
2022-10-01,28.4905,18.040499,22.955084,0.0,18.64369,23.43,"2113a5fd-c21d-44db-885a-d64005e32087"
2022-10-02,27.790499,17.8905,22.286331,0.1,15.484185,18.95,"b9f98408-60ad-41d6-8343-ae46da6dd465"
2022-10-03,25.4905,17.8905,22.023834,0.0,9.3876505,9.17,"fa15ec69-7374-4b80-8b61-b7f6b948b60f"
2022-10-04,24.8405,18.6405,21.134249,1.9000001,10.028439,10.16,"23a8fe2d-8a89-4631-afea-e65fb52f10f4"
2022-10-05,26.8405,16.8405,21.821753,0.0,14.118243,17.11,"f04084a0-7166-4629-8d66-dec3110bccf6"
2022-10-06,25.5905,18.4405,21.092583,2.7,11.966953,9.91,"37252c9c-5f65-429d-919d-227ae96ca23f"
2022-10-07,23.040499,17.1905,20.186335,13.4,12.57426,11.78,"05e2f903-9eeb-40a8-a41b-c27c594d0964"
2022-10-08,23.6905,17.9405,20.234251,3.5,11.726277,11.6,"16e7292e-f173-4ae5-b393-3a25bcb72d31"
2022-10-09,25.9405,17.040499,20.56133,0.9000001,16.676977,18.19,"a0ecb434-93b7-4c40-a08d-f72c8b642ffa"
2022-10-10,25.7405,17.790499,21.186333,0.70000005,15.509274,14.09,"248cb30a-a3d0-4f72-af81-5c48bb7d29c9"
2022-10-11,25.9405,17.540499,21.492584,0.8000001,13.339445,10.71,"ed82ac87-ff8a-4eb5-a144-d1336c4adaf5"
2022-10-12,29.1905,20.290499,24.63008,0.0,6.0347,21.14,"bcc5748b-ffdd-4e90-852c-f8ea9c7683c8"
2022-10-13,32.2905,22.290499,26.763418,0.0,9.826088,20.8,"53944786-540e-466d-8780-d0a34b8489da"
2022-10-14,30.3405,18.290499,24.823835,1.1,16.263872,19.5,"04685168-e514-4a25-b494-37ea810f829b"
2022-10-15,30.6405,19.9405,24.692587,0.0,15.876775,19.42,"42c71de4-aab8-481b-a243-fae97e8ef4f9"
2022-10-16,30.540499,20.4405,24.911337,0.2,14.759999,17.43,"6024cad7-9605-4c58-99c3-7a4a558b793e"
2022-10-17,29.040499,18.1405,23.438416,56.100002,16.167967,13.82,"f6cc5e51-7a36-4a4c-ad81-457fc952c772"
2022-10-18,18.290499,12.8905,15.192585,9.100001,10.144082,8.86,"1a4471c4-5c31-4b5a-9ba6-52193cea2f0b"
2022-10-19,19.0905,13.9905,15.838418,0.1,12.074766,13.68,"9d6a330d-2cab-4f6d-85b8-11474e2138a6"
2022-10-20,23.7405,12.6905,17.855085,0.0,6.439876,20.88,"b61f50d2-95c7-4585-b4dc-17d352248b4e"
2022-10-21,25.9905,16.6905,20.903002,0.0,10.239453,21.05,"f0847337-da6c-415f-acf1-84c03cf74fc9"
2022-10-22,27.4905,17.4905,21.780083,0.0,13.708391,20.84,"96208a97-9d0c-4d9b-8182-5a4716d5098b"
2022-10-23,24.5905,16.6905,20.155083,0.5,6.519877,13.08,"b930f5d2-b59a-451d-a8f4-9923ecbbc843"
2022-10-24,31.040499,17.790499,24.557167,0.0,11.480557,18.63,"407a3e8f-4940-4d37-971b-e1ab0500d539"
2022-10-25,24.6405,16.2405,20.47175,0.0,8.557102,20.71,"a4f23ee1-776e-4222-b525-7dcea3f102ae"
2022-10-26,23.7405,14.540501,18.780085,0.0,14.84318,20.08,"91ae60f5-acfa-4f5c-8350-09d0da9a2b31"
2022-10-27,25.8405,13.540501,19.107166,0.0,8.654986,14.61,"c3ffd696-353b-4d83-991d-077e82ba547c"
2022-10-28,28.3905,16.290499,22.242584,0.0,12.413476,19.02,"76d0bf04-2547-434d-af31-d1a49cc89335"
2022-10-29,23.6905,13.1405,17.859251,0.0,10.805998,19.71,"7a4febcd-a2b7-4c11-aab8-892fc2f0b496"
2022-10-30,23.6905,12.4405,18.084251,0.0,11.928989,19.39,"eff991c7-aaea-47a8-9c6f-c9b5a168a6f5"
2022-10-31,22.9405,14.4905,18.407166,6.7,11.966953,9.19,"aa5521bc-e4e8-46ae-8af0-84ce67d2f915"
2022-11-01,24.0905,18.4405,20.098833,5.6,9.0645685,10.72,"4856bdf7-cd79-4599-98c2-b4cf7978670f"
2022-11-02,22.5905,18.0905,19.727999,2.6,13.0447235,8.34,"2eb497b1-0a74-45d8-95a8-7170cc920526"
2022-11-03,26.1405,17.7405,20.984251,0.90000004,11.525623,13.18,"7ea0580b-a044-4163-8eff-a81c3dc0e559"
2022-11-04,30.5905,17.7405,23.240501,0.0,12.324414,16.87,"c1d84839-88a6-4783-8af2-4b1f4c96f76b"
2022-11-05,24.4405,16.8905,20.63217,0.0,10.495713,18.99,"bb632ba2-a535-4acb-90d4-b2a2d1120cd2"
2022-11-06,26.8405,16.9405,21.202997,0.0,8.28,19.08,"8c0079aa-40a3-4c3c-8bf4-69ce84cc3fd0"
2022-11-07,28.4905,16.3905,22.344667,0.2,17.533146,15.0,"5617e4b6-0850-4c97-bd80-b02d89457158"
2022-11-08,27.5905,19.4405,22.634249,0.3,17.87718,13.05,"a80bae16-4cbf-4766-bc10-5beec98ad999"
2022-11-09,27.5905,17.3405,21.659248,0.2,14.345898,12.29,"b6e06e96-75c4-46ba-934a-c2518c51e523"
2022-11-10,27.040499,17.4905,21.619667,0.0,8.4042845,15.59,"8132790b-61cf-4e66-abb2-a05c9bf81e18"
2022-11-11,29.2405,18.0905,22.457169,4.3,16.79314,16.59,"5031e3ca-58b3-4ba1-b754-3a01c2b681dc"
2022-11-12,17.8405,9.9905,14.759252,1.8000001,11.966954,16.27,"ce2985ff-db71-4781-8f2c-ad1fc68d9afd"
2022-11-13,16.4405,7.3905,11.773833,0.0,15.629972,18.08,"50bc8246-f402-487c-88e8-b3d49d3e936b"
2022-11-14,26.540499,7.6905,15.861332,0.0,10.239453,17.31,"d305b67d-06e3-4fad-949e-fff2fc35f9e0"
2022-11-15,18.540499,11.3905,14.744667,0.0,14.982228,15.01,"b5fff0f0-98d1-4d0a-b519-bc1401c23252"
2022-11-16,14.1905,5.2905,9.230083,0.1,14.512064,10.39,"1d63de2c-74ee-4931-bd30-cd43a525612a"
2022-11-17,11.4905,3.6905,7.938417,0.3,15.30741,6.89,"6a7272f0-ae96-46e7-8e1f-b137a4c498ee"
2022-11-18,11.840501,6.2905,8.978,5.4,7.7043357,4.53,"8c197859-7cd9-44a6-98fb-81ed164a2074"
2022-11-19,10.2405,6.5405,8.673833,3.6999996,10.144082,4.55,"7593cfc0-c218-4043-9a78-2a8a8c5b1fc3"
2022-11-20,7.4905,5.0405,6.2155,4.700001,6.9899354,4.98,"c4ebe8c6-775e-4817-89cd-56aa57eafb3f"
2022-11-21,9.8905,2.3404999,6.092583,1.7000003,13.217443,5.8,"dcf99d03-3829-4411-98d3-17ef860466c1"
2022-11-22,15.090501,7.7405,10.946751,0.3,8.350138,6.96,"05650a6d-5341-41c2-9007-dbc250bf4b90"
2022-11-23,18.1905,9.090501,13.069668,0.2,9.178235,9.13,"c3026755-a14a-4edf-83b6-bf384bdc847b"
2022-11-24,25.7405,13.4405,18.117584,1.6000001,10.829959,13.33,"e4b03964-4551-4ccd-9df8-4a6ac934a595"
2022-11-25,17.790499,13.1405,15.505084,1.7,11.159999,7.27,"e5115b2e-c378-4a0b-9fb3-56666abcddee"
2022-11-26,19.1905,9.590501,14.446751,0.0,14.372974,17.06,"187e005c-652a-4f30-8230-a6f22600ea3c"
2022-11-27,27.0905,12.540501,19.036333,0.0,6.725354,17.13,"31760929-6b66-4c75-b689-3be1eb1fbb82"
2022-11-28,22.4905,13.040501,18.298834,0.0,7.628263,16.59,"ba2d5c2e-3ff1-4e46-9ab1-db3e60401bd2"
2022-11-29,29.5905,15.840501,21.619667,0.1,8.209263,16.33,"68f10445-4856-4da9-a394-c7192fe03a2d"
2022-11-30,22.290499,12.090501,17.386332,1.3000001,20.082708,8.33,"10fa183c-88b2-4315-be72-452873280cd1"
2022-12-01,16.5905,7.3905,11.592583,0.1,9.605998,9.31,"5d4608c5-13bb-480c-a87b-4d1adc5ae647"
2022-12-02,21.4905,10.1405,14.948833,0.1,6.763786,13.53,"224c3345-660d-405a-80fd-f4974c21b5ae"
2022-12-03,20.8905,16.0405,18.148834,2.8000002,13.276144,6.66,"b0d36f79-1195-40a4-a055-aba395aaa5a7"
2022-12-04,21.7405,16.8405,18.494667,3.3000002,11.27553,6.31,"6ef102d2-98ed-49f0-bf23-8c4808cfb6ab"
2022-12-05,23.790499,17.290499,19.505081,0.4,6.989936,12.91,"6c207219-63ac-43d1-b0dc-91e04b928e95"
2022-12-06,24.0905,17.040499,19.880087,0.0,8.427383,13.05,"3117d206-2c72-4783-9681-9774980deeff"
2022-12-07,22.3905,18.4905,20.117584,3.8000004,8.707238,6.87,"2c0d9d29-1b4d-40d5-b26d-01c77cbdf2c2"
2022-12-08,22.6905,16.2405,18.992582,0.0,11.570515,11.26,"dc71e423-c613-49d0-978c-d4949eb6245f"
2022-12-09,22.7405,15.9405,18.867586,0.5,9.178235,9.5,"05e5bf04-1d32-43d7-bd6a-afb90b64b930"
2022-12-10,22.8905,15.790501,18.35092,0.2,8.0899935,10.59,"73557b91-fd30-4248-99f3-354c3f646bd7"
2022-12-11,23.0905,15.1405,19.488417,0.1,6.4096174,9.11,"75058349-9099-4a5e-abb0-4d53e6d5b10e"
2022-12-12,22.8905,14.590501,18.892584,0.0,6.297428,12.91,"49fdcc40-3a8f-454f-b648-2615bf6c2815"
2022-12-13,26.8905,13.290501,21.236334,0.0,10.137692,15.92,"3c53a82e-3a7d-4081-bcb1-e7858b86f775"
2022-12-14,22.4905,12.6405,16.738419,0.0,11.183201,16.11,"181342ee-f874-434d-94b0-5ac5e2fbb42b"
2022-12-15,19.4905,10.9905,14.919666,0.0,9.885262,15.9,"4ba25589-437e-4aca-96f6-ba51dad0ab73"
2022-12-16,21.040499,12.4905,16.06967,0.1,7.42159,15.49,"061de3e9-4bd2-4e7b-b4b2-9da1744f8e04"
2022-12-17,15.040501,7.7405,11.555083,0.0,10.086427,12.27,"336d4499-3792-4a23-86fc-9155c84de966"
2022-12-18,11.540501,5.2405,8.390501,0.0,9.511088,6.72,"aa5f4710-22a1-4397-8159-b10d27bb1ae7"
2022-12-19,21.0905,7.0905,13.107167,2.0,9.3669195,14.3,"0f9d21ca-be15-4c42-8362-c9886297e048"
2022-12-20,21.6905,10.4905,15.325919,0.0,15.034041,15.24,"449cfda9-9aa7-4317-a85b-7ef355cceabb"
2022-12-21,11.290501,8.6405,9.273835,2.2,10.661107,4.49,"9b061c47-e6cc-40d4-9ac7-596d8d7747b0"
2022-12-22,23.9405,7.0405,14.815501,3.0,12.6462,14.84,"f1842551-4c13-447c-b765-db1243c9fb39"
2022-12-23,7.0405,-2.6095,0.9904998,0.2,23.113008,14.85,"9c84fef9-c62f-4d1c-9ecb-8585a06a1e5b"
2022-12-24,5.3905,-3.2595,0.27383336,0.0,14.799459,16.08,"588a7265-6568-42d6-9920-89a64769ff11"
2022-12-25,8.9905,-2.4595,2.9405,0.0,6.9247384,15.98,"0413f309-bbdd-4894-84e2-098fd7367b9e"
2022-12-26,19.7405,3.6405,11.3905,0.0,8.557102,16.05,"83a24746-626a-4f25-bd76-676f674911fc"
2022-12-27,16.1905,9.340501,12.355083,0.0,10.948973,16.03,"1f34e476-30b6-4c5e-9498-2229ebedb59a"
2022-12-28,26.540499,7.3405,16.405083,0.0,9.585739,16.25,"2dfb6e79-25a4-469e-b987-cf4df268da4f"
2022-12-29,25.8405,10.540501,20.02175,0.0,14.512064,12.33,"d3937e87-2488-4962-be8b-e1d79ac3841c"
2022-12-30,23.290499,13.090501,18.263418,0.0,11.841756,12.15,"c3541091-8294-499e-ac79-0c61ee3b1275"
2022-12-31,23.8405,10.9905,18.22175,0.0,7.8954163,15.75,"41981545-b389-442e-aa8d-aba4511d402e"
2023-01-01,29.2405,11.7405,21.17175,0.0,12.496718,15.73,"c31a8557-3e53-4e5f-bf85-9bd278a81cfd"
2023-01-02,28.0905,15.590501,21.457167,0.0,9.931042,15.06,"84362fe6-149d-4cc9-bcb3-98dc5dc143ba"
2023-01-03,26.9405,14.4405,19.592585,0.0,11.720751,16.18,"f96355e5-a8a2-4e07-b633-cdcc278bb2a4"
2023-01-04,23.9405,12.790501,18.623835,0.0,11.720751,16.07,"1548a62e-1637-4b5d-8e29-e79eef8735b5"
2023-01-05,25.1905,15.1905,18.898832,0.0,13.779114,16.13,"4527bea4-014b-43d1-bbcd-2546ed9235d0"
2023-01-06,24.2405,11.9405,17.607168,0.0,10.483357,14.64,"ce5e0a6a-943e-4270-b90b-5974fcfebe91"
2023-01-07,27.8905,15.090501,20.248835,0.0,12.758432,15.33,"29d1defb-915c-40f4-8c0f-10ece6b0cad7"
2023-01-08,21.540499,14.6405,18.342583,0.0,7.628263,5.92,"d1c1de30-16cc-49bf-9367-e71ef6f493e9"
2023-01-09,21.8405,12.9405,17.278002,0.0,11.966954,12.57,"f8f7bc79-e173-40b0-98ef-1aa210ca67d3"
2023-01-10,27.4405,15.540501,20.5155,0.0,11.440979,16.39,"2ae1ee47-0f7d-471e-9b32-cd01be88b3a6"
2023-01-11,30.4905,13.090501,21.705088,0.0,8.14587,16.7,"465ca90f-7936-47bb-858f-be38b67157b1"
2023-01-12,23.3405,14.7405,18.405085,0.0,12.738099,17.04,"de703d31-c5fa-45d3-b84b-dc56615cf49b"
2023-01-13,18.2405,9.290501,13.336333,0.0,11.384198,16.93,"f6624d35-3567-4dfc-87e6-7a407b8e1834"
2023-01-14,19.2405,7.8405,13.132167,0.0,13.0447235,17.01,"99a23f3e-a8ff-4d36-b7fa-0e8d6482c386"
2023-01-15,25.9405,7.4405,16.47175,0.0,12.594856,17.06,"4b1287e6-bbf3-4b00-87d5-b765de867bff"
2023-01-16,31.1405,12.040501,21.5655,0.0,16.548256,17.16,"104d9be3-f443-4ac0-90c4-f6d4d6e61e67"
2023-01-17,28.1405,18.1905,22.132166,0.0,10.685391,16.04,"d0f345e1-3a7d-4b32-95e2-8306c25d0889"
2023-01-18,26.2405,13.7405,21.371748,0.0,13.551501,17.04,"2ccb27d1-2a8f-4c01-ad81-fd5dfbea5d5f"
2023-01-19,20.290499,14.2405,17.2905,0.0,16.24394,13.69,"5cde1dec-6a3f-460c-a077-1f4043d44a02"
2023-01-20,21.040499,9.9405,15.178002,0.0,10.028439,13.09,"06b3c676-d5bb-490a-b7aa-a4521a78fe57"
2023-01-21,24.040499,12.4905,16.753,0.5,11.966954,14.02,"290a385f-f5b0-437c-bc0c-6ebc91f245b9"
2023-01-22,21.7405,13.590501,16.590502,0.3,13.392774,17.95,"db90955d-cb42-472c-b430-3c45e08c6b45"
2023-01-23,18.790499,8.590501,13.632167,0.1,19.296135,7.67,"f3701f90-54ff-4731-8182-8ada859c4202"
2023-01-24,25.1405,11.590501,16.961334,0.0,13.392774,17.34,"fe04829c-fa4a-4f3d-90a2-97d222dc5eb9"
2023-01-25,19.1405,8.4905,12.994668,0.0,11.304229,18.43,"0ca94e25-4fb8-4435-aea4-9ed3a5a3cdfc"
2023-01-26,11.840501,7.2905,10.023832,0.1,14.529915,6.71,"2198b431-97db-4d15-978d-17e395e7db19"
2023-01-27,11.9405,5.6405,8.65925,0.70000005,9.339208,6.1,"bb3f02f0-4b79-4167-9a42-6bc9e8ae2a7f"
2023-01-28,22.290499,7.2405,13.963417,0.0,6.12,13.42,"53ebaa0e-d5f7-4556-8af0-674838ec4a4f"
2023-01-29,27.5905,16.540499,21.22592,0.0,14.20062,15.88,"21adba31-993f-4431-8c29-14bfff78d3f9"
2023-01-30,27.5905,17.290499,21.634249,0.1,16.171976,17.34,"661be5b8-f4aa-46e4-bfc9-fff615537e8c"
2023-01-31,15.9405,6.3405,10.536334,3.7999995,15.141414,6.4,"6503899f-3251-4afb-bd59-053fdca70857"
2023-02-01,11.4405,4.1405,6.850918,1.4000001,11.966954,11.78,"30a90f11-9b92-4027-803f-7073630497f1"
2023-02-02,18.7405,3.8905,9.534249,0.0,9.511088,16.97,"2c4fa8bf-279d-40fb-b4c3-fa557a82246e"
2023-02-03,17.6405,7.8405,12.061334,0.0,13.661038,19.19,"04224adb-febd-469a-996d-1d2fdbbe5bf4"
2023-02-04,17.790499,4.3405,10.923833,0.0,11.770403,17.9,"e8a7040f-6a40-4995-bbb1-86871914417e"
2023-02-05,24.790499,9.6405,16.519667,0.0,12.72283,19.41,"882bcdef-5b17-4601-a712-50141862cd35"
2023-02-06,25.1905,13.4405,18.200916,0.0,12.594856,17.87,"8c54612f-b64c-405c-8b6e-06a3eee4b2b3"
2023-02-07,28.540499,11.6905,20.094666,0.0,11.525623,17.32,"67fc081e-70cb-40b3-9d3a-5d5a8dec2e4d"
2023-02-08,21.8905,13.8905,17.778,0.5,11.019764,13.5,"28e7deb3-c5fe-4066-88c6-e179f99304d1"
2023-02-09,23.290499,11.590501,16.636335,0.0,13.891522,18.35,"0a7941c8-603c-4635-b330-6b8a2891610b"
2023-02-10,17.4405,9.9405,13.603001,0.1,20.833395,17.75,"139e6ff9-842a-4713-9da5-603c41683ecf"
2023-02-11,16.8405,4.9405,11.0634165,0.0,11.043261,20.54,"ed4529ee-c683-47ba-b493-352584c513ea"
2023-02-12,19.9905,7.0405,12.944667,0.0,16.645864,17.94,"3414f302-6d5a-4700-a918-ec8a4b1a8579"
2023-02-13,24.0905,8.340501,15.409249,0.0,16.179987,19.01,"f4a54f20-adde-471d-b15e-974235f5717c"
2023-02-14,30.9405,11.1905,20.861334,0.0,23.0653,20.46,"ea999f23-fd4e-4a3a-9c7d-3b3a8f65f6d4"
2023-02-15,31.5905,14.090501,23.553,0.0,11.090103,20.0,"a8e25b7f-dc36-4c48-8bc5-0b6571cf7696"
2023-02-16,23.1905,12.6405,17.557169,0.0,18.58451,19.51,"f5c6f9fd-989e-4efd-aac0-23958e7b1998"
2023-02-17,14.6905,7.6405,10.630084,0.3,13.32,18.39,"4ecaeb5f-f58c-4a49-83d9-876d8f1fb4cd"
2023-02-18,17.0905,4.6905,10.580083,0.0,16.203999,20.8,"70b35201-2b34-4753-9340-0638950634df"
2023-02-19,24.6905,6.9905,15.746749,0.0,12.303366,21.16,"2b6a034e-2e4d-49db-a3fe-23bb094b1a09"
2023-02-20,29.1905,13.6405,21.180082,0.0,11.631956,20.63,"583a4929-fc1a-45f9-a58c-6f9619e6316e"
2023-02-21,31.2405,17.4405,23.553001,0.0,14.618837,20.78,"d8b2cd48-0348-4af0-a6cd-3a178bf08511"
2023-02-22,33.7405,17.9405,26.19467,0.0,13.138765,21.15,"c128fb81-14a2-4732-b329-5104ba69ea2b"
2023-02-23,34.190502,18.040499,26.377996,0.0,12.984975,19.84,"924e33ec-a6bf-4a88-af2c-5c874a07c40a"
2023-02-24,29.8405,20.8905,25.111334,0.0,17.31746,20.04,"2d0931e0-15e3-4788-8356-7d249edfcb18"
2023-02-25,28.5905,18.8405,23.088417,0.6,13.044722,17.0,"6439a796-6801-40b6-9659-6b0d0df8409b"
2023-02-26,30.5905,16.9405,23.288416,0.0,13.202726,18.96,"ddc95844-0539-4ece-be00-b92224bdc407"
2023-02-27,33.3405,20.0905,25.9655,0.0,19.0392,21.82,"e2b8dc72-4aca-4499-8157-7322b56dc874"
2023-02-28,34.7405,19.3405,26.836334,0.0,14.186923,20.68,"cdeb4b12-c1e2-495e-a9c0-49c2ff4c0e62"
2023-03-01,37.8405,20.2405,28.588417,0.0,18.782204,21.42,"fe805482-9148-4aa3-88c4-d4058772fab4"
2023-03-02,35.5905,22.4905,29.005089,0.0,20.523157,21.9,"6be91d05-dfe6-44f3-8381-02a4d23cd0e5"
2023-03-03,27.4405,13.840501,20.315498,0.0,14.773164,23.71,"b5ba6a25-8a28-4633-9b6f-5f4c308eecff"
2023-03-04,28.6905,15.1405,21.3655,0.0,15.94601,23.4,"2be57201-4950-4a72-a6b0-09aa24ae4a75"
2023-03-05,28.9405,11.590501,20.252996,0.0,16.179985,22.91,"d2f0b711-dca5-4466-bad1-9a724759b443"
2023-03-06,30.790499,17.5905,23.221748,0.0,12.224107,21.05,"add75857-6b20-43ed-ab77-bcff376c4724"
2023-03-07,31.6905,19.790499,24.442583,0.1,15.141414,18.7,"848d2538-060e-4298-abb1-b5f2a57dc89f"
2023-03-08,30.3905,17.5905,23.705086,0.0,15.596767,19.0,"8afa6891-ff7c-4a4c-868c-118097d1f7cf"
2023-03-09,30.5905,16.4405,23.22592,0.0,18.584509,19.45,"60364772-45e9-49b3-ab96-569e57d9ba4a"
2023-03-10,28.6405,18.3405,23.419668,0.4,12.7279215,14.32,"23cfcd66-79a1-4328-aa56-3f0374725d12"
2023-03-11,33.7905,18.3405,25.530083,0.4,16.418526,19.71,"554be31c-93aa-4454-911b-77a3a722a52a"
2023-03-12,33.7905,18.3405,27.188417,0.0,20.774214,23.63,"b9c90b3b-cf9e-44e0-82e4-dd0d0e860508"
2023-03-13,23.9405,17.1905,19.728,4.6,16.62249,7.66,"7879f1b7-6abc-4f1f-8650-e9c4abd70f8b"
2023-03-14,19.6405,14.9405,16.717585,9.8,13.684735,6.68,"d88c69ac-9be9-4258-9f99-8720c98736e8"
2023-03-15,23.040499,15.2405,18.067583,3.2000003,16.1198,7.71,"dfdc8019-919d-4484-9439-1e52e6cb0762"
2023-03-16,31.290499,15.9405,22.55925,0.2,12.904882,22.26,"1d18b9c6-3b59-44da-8f89-8c3dcf452d1e"
2023-03-17,23.290499,11.8905,17.232168,0.0,25.420181,16.23,"76906054-3a64-481d-b4fd-c5ab28a649cb"
2023-03-18,12.7405,5.8405,9.582166,2.5,15.596767,17.6,"cf4d8780-9e9d-4b37-98cc-ffa7d9fde592"
2023-03-19,7.6405,3.3404999,5.7592506,4.1,12.218805,5.51,"ec12aca4-6db2-4b3d-bb76-7f3d3ef38aa6"
2023-03-20,21.8405,1.2904999,9.484249,0.0,16.071491,17.03,"90233dee-ccbd-4f1a-90a2-a32ab5b08786"
2023-03-21,27.040499,10.340501,17.455084,0.0,12.371645,21.91,"40744ff6-65b5-494a-8559-2454700ae86e"
2023-03-22,29.3905,15.6405,21.323833,0.0,13.527572,21.6,"4ae9c135-be2d-46be-9013-b450a0862bc4"
2023-03-23,32.0905,16.2405,23.490503,0.0,14.480773,21.42,"ce68caa3-3044-425a-a142-d09cf1f0bfc0"
2023-03-24,36.390503,17.0905,26.746752,0.0,26.758923,25.9,"a1f04635-a0d6-4f28-a623-feb696b7c278"
2023-03-25,29.1405,18.6405,24.015501,0.0,16.1198,25.71,"1a17c046-5680-41c2-8568-fa64a361216e"
2023-03-26,35.0405,14.3905,24.22592,0.0,15.0038395,25.12,"09c898bb-6008-4a41-bf3a-c6c0c0c2b025"
2023-03-27,29.9905,20.1905,24.373838,0.5,14.277983,17.13,"dcbfcc3d-5d23-442e-a155-6feddac4c2c0"
2023-03-28,22.8905,12.340501,18.748835,69.0,18.228943,4.21,"6eb1909f-c349-4190-ae38-05e9089881f1"
2023-03-29,18.5905,9.3905,13.423833,2.6999998,13.527572,12.53,"c925271c-77e2-41ae-bf94-83ae31ea84a6"
