date,temperature_max,temperature_min,temperature_mean,rain_sum,wind_speed,shortwave_radiation
2022-02-15,21.5905,6.3405,13.409251,0.0,14.512064,20.39
2022-02-16,26.4405,8.540501,17.786331,0.0,12.496718,19.67
2022-02-17,27.040499,15.1405,20.5655,0.0,18.25026,20.87
2022-02-18,16.790499,6.9405,11.9071665,0.0,14.917212,20.36
2022-02-19,18.0905,6.5405,12.442585,0.0,17.76081,20.41
2022-02-20,21.6405,6.1405,13.982166,0.0,9.114471,20.05
2022-02-21,29.8405,15.090501,21.513418,0.0,12.7279215,20.43
2022-02-22,33.2905,15.840501,25.125917,0.0,14.693999,20.93
2022-02-23,27.290499,10.840501,19.95925,1.0,16.394829,15.42
2022-02-24,22.3405,4.0905,12.067584,2.4,11.013882,18.17
2022-02-25,16.3905,6.2905,10.525917,0.90000004,15.1884165,17.17
2022-02-26,16.4405,3.5405,8.8655,0.0,11.503113,20.13
2022-02-27,16.0905,6.4405,10.294666,0.1,12.496719,11.29
2022-02-28,18.1905,7.0405,12.407168,0.0,15.978486,22.22
2022-03-01,20.1905,5.9905,13.3842535,0.0,15.192682,22.18
2022-03-02,20.790499,9.840501,15.0738325,0.1,15.596767,13.75
2022-03-03,21.1405,13.340501,17.225916,0.3,11.770403,9.8
2022-03-04,24.8905,15.290501,18.83425,0.2,14.986553,15.36
2022-03-05,28.5905,14.1905,20.307167,0.0,11.440978,18.4
2022-03-06,31.3405,15.4905,22.255083,0.0,13.104198,19.9
2022-03-07,23.040499,10.540501,17.892584,0.4,21.915693,9.97
2022-03-08,21.2405,4.9405,11.757167,0.0,14.417988,21.88
2022-03-09,16.9905,8.4905,12.267585,0.0,12.287555,14.7
2022-03-10,25.0905,7.3405,15.471749,0.0,15.192682,23.82
2022-03-11,31.1405,11.3905,18.280083,0.0,25.582806,23.66
2022-03-12,14.7405,5.4405,9.838417,0.0,17.610588,20.84
2022-03-13,19.8405,1.4905,10.815499,0.0,15.778516,24.23
2022-03-14,27.5905,8.540501,17.855082,0.0,11.457958,24.46
2022-03-15,26.4405,17.0905,21.590502,0.0,11.592894,24.96
2022-03-16,28.8905,15.4905,21.500916,0.0,17.174677,24.26
2022-03-17,35.640503,12.8905,24.955086,0.0,23.277834,25.55
2022-03-18,26.040499,17.9905,21.938417,0.0,18.328207,24.02
2022-03-19,24.540499,12.4405,18.821749,0.0,17.873556,24.58
2022-03-20,27.3405,11.590501,19.003,0.0,19.576189,24.4
2022-03-21,34.5905,15.290501,23.709253,0.0,15.856354,24.07
2022-03-22,30.9405,15.6405,22.919662,0.0,21.407139,25.92
2022-03-23,22.0905,10.040501,16.425919,0.0,9.339208,25.67
2022-03-24,26.6905,10.6405,18.848833,0.0,15.683774,26.72
2022-03-25,30.6905,12.1405,22.14675,0.0,16.394829,26.71
2022-03-26,31.540499,16.6405,23.24675,0.0,17.992796,25.7
2022-03-27,30.6405,14.090501,22.192583,0.0,16.179987,25.44
2022-03-28,31.540499,14.290501,22.396751,0.0,16.1198,25.87
2022-03-29,35.140503,14.840501,24.450918,0.0,16.418526,25.4
2022-03-30,34.3405,19.8405,26.655085,0.0,27.0,26.56
2022-03-31,30.0905,18.9905,24.425917,0.0,16.1198,25.94
2022-04-01,29.7405,14.6405,22.296751,0.0,15.315873,23.59
2022-04-02,30.540499,17.8405,23.76133,0.2,18.1041,22.09
2022-04-03,30.4405,18.040499,24.375914,0.0,17.935081,19.62
2022-04-04,33.890503,16.9405,24.542585,0.0,14.654254,22.68
2022-04-05,37.0405,19.8405,28.375916,0.1,23.664352,26.46
2022-04-06,37.7905,18.8905,27.628004,0.0,28.820242,27.1
2022-04-07,25.6905,16.5905,21.411333,0.0,16.808569,26.73
2022-04-08,27.8405,12.340501,20.344667,0.0,18.971008,25.66
2022-04-09,30.3405,13.3905,21.64675,0.0,18.472595,24.79
2022-04-10,35.640503,17.9905,27.123835,0.0,15.30741,24.17
2022-04-11,37.140503,19.6405,29.238417,0.0,21.924562,24.41
2022-04-12,37.4905,21.3405,28.446749,0.0,19.813087,23.89
2022-04-13,37.4905,19.3405,30.063417,0.0,24.675106,28.24
2022-04-14,31.1405,22.1905,25.975914,2.6000001,19.523155,16.39
2022-04-15,32.2405,19.9905,24.986334,0.5,13.627795,16.02
2022-04-16,34.7405,20.4905,27.278,0.0,14.77755,23.88
2022-04-17,35.940502,20.790499,27.967583,0.0,15.042659,25.13
2022-04-18,29.1905,22.8905,26.086332,1.1,16.808569,18.36
2022-04-19,30.3905,20.8905,24.100916,2.2000003,21.67786,15.19
2022-04-20,29.6405,16.4405,23.232168,0.0,13.202726,19.52
2022-04-21,31.9405,19.9405,24.519669,0.4,19.164717,19.4
2022-04-22,32.940502,20.0905,25.398834,0.1,22.065973,22.98
2022-04-23,31.540499,18.0905,24.290499,0.0,15.379206,21.11
2022-04-24,32.890503,19.2405,24.682167,0.2,12.783802,21.84
2022-04-25,28.3405,20.1905,22.817583,32.699997,9.585739,15.32
2022-04-26,24.0905,18.290499,20.340502,23.5,13.779114,14.43
2022-04-27,26.1905,17.8405,21.300913,2.6999998,17.373497,18.63
2022-04-28,27.6905,18.3905,22.292582,0.5,13.5515,22.47
2022-04-29,28.9905,18.4905,23.063417,0.6,10.685391,22.15
2022-04-30,29.5905,19.6405,24.178001,1.0,11.753877,24.93
2022-05-01,31.290499,20.8905,24.505081,1.1,17.992796,16.93
2022-05-02,32.440502,20.3405,25.723833,0.0,14.685176,25.28
2022-05-03,31.6405,20.5905,26.19467,0.0,17.873554,23.76
2022-05-04,33.190502,21.8905,26.678,0.1,17.283749,19.33
2022-05-05,35.140503,21.3405,26.825922,0.4,19.493261,23.95
2022-05-06,31.5905,23.540499,27.79883,5.6000004,14.372974,23.22
2022-05-07,37.190502,21.5905,29.430084,0.0,15.856356,25.87
2022-05-08,38.3405,21.040499,29.625921,0.0,17.992796,26.46
2022-05-09,37.5405,23.040499,29.192583,0.0,17.418196,23.23
2022-05-10,33.7905,23.040499,27.130083,1.1,17.727943,17.9
2022-05-11,33.690502,23.3405,27.263418,0.70000005,21.385939,21.6
2022-05-12,34.390503,21.040499,26.70092,0.0,18.430452,25.41
2022-05-13,33.890503,19.790499,26.05925,0.3,20.532627,23.59
2022-05-14,33.2905,20.2405,26.13842,0.3,19.914217,23.64
2022-05-15,36.140503,19.5905,27.602997,0.0,16.78156,28.19
2022-05-16,37.2405,20.5905,28.725922,0.0,22.45315,28.53
2022-05-17,37.0905,19.8905,28.136332,0.0,15.84409,26.69
2022-05-18,35.940502,21.0905,28.092583,0.0,12.819235,23.74
2022-05-19,36.890503,20.9905,29.01133,0.0,16.87398,25.55
2022-05-20,41.2905,21.9405,31.330086,0.0,26.654589,26.0
2022-05-21,38.8405,22.3905,30.61133,0.0,19.353138,27.31
2022-05-22,28.5905,22.3905,24.940504,15.5,23.893261,14.19
2022-05-23,30.3405,20.5905,24.102997,9.899999,21.120682,19.29
2022-05-24,30.1905,17.4905,23.24675,0.3,15.226764,17.79
2022-05-25,27.2405,20.790499,23.49675,2.8999999,15.84,11.9
2022-05-26,32.440502,21.0905,26.469667,0.70000005,16.09969,23.66
2022-05-27,33.690502,21.3405,27.1155,0.3,15.315873,25.25
2022-05-28,34.7905,21.8405,27.688423,0.1,19.513195,27.17
2022-05-29,36.0405,19.540499,27.919662,0.0,17.057314,27.23
2022-05-30,35.940502,19.8405,27.642586,0.3,19.130875,26.05
2022-05-31,35.7905,22.8405,28.257164,1.0,21.659918,26.48
2022-06-01,34.390503,23.1905,27.7405,1.1,21.862406,21.94
2022-06-02,33.7905,22.3405,27.192583,0.5,19.08,23.34
2022-06-03,32.9905,21.5905,26.894663,0.2,16.1198,21.48
2022-06-04,34.7905,21.3405,28.544668,0.0,15.256526,28.17
2022-06-05,39.0905,21.6405,30.334253,0.0,17.114204,28.32
2022-06-06,40.440502,22.1905,31.417585,0.0,16.167967,26.36
2022-06-07,40.2405,22.3405,30.73009,0.0,21.129885,28.51
2022-06-08,37.4905,22.040499,28.84675,0.4,20.345573,27.62
2022-06-09,35.9905,23.4905,28.09675,0.3,21.9718,24.58
2022-06-10,36.7405,21.9905,28.769669,0.0,20.833395,25.57
2022-06-11,38.0905,22.4405,29.838419,0.0,17.015474,27.39
2022-06-12,39.0405,22.9905,30.525919,0.0,22.104116,28.66
2022-06-13,37.0905,21.5905,29.0905,0.0,24.063513,26.94
2022-06-14,35.890503,21.5905,28.350916,0.1,22.238562,26.32
2022-06-15,34.0405,22.1905,28.01133,0.5,23.979893,23.26
2022-06-16,36.3405,21.2405,28.63217,0.0,27.212759,29.11
2022-06-17,35.5405,21.290499,28.288422,0.0,22.127556,27.9
2022-06-18,34.5905,22.2405,27.130087,0.90000004,20.06334,26.95
2022-06-19,32.7905,22.0905,27.209251,0.7,22.565422,22.58
2022-06-20,34.640503,21.6905,28.386337,0.0,23.828083,27.4
2022-06-21,34.890503,22.1405,27.253004,1.8000001,24.033876,26.63
2022-06-22,32.8405,20.5905,26.188417,0.2,24.149532,26.13
2022-06-23,34.640503,20.5905,27.828003,0.0,20.65848,29.02
2022-06-24,36.640503,21.1905,28.975916,0.0,21.67487,29.37
2022-06-25,35.640503,21.3405,28.134247,0.0,25.671307,26.85
2022-06-26,34.2405,22.790499,27.944666,0.0,17.106628,25.11
2022-06-27,33.7405,22.8405,27.638418,2.3,16.167967,22.68
2022-06-28,33.940502,22.0905,27.394667,0.5,15.124284,25.8
2022-06-29,29.7405,21.3905,24.838415,2.1000001,12.783802,24.27
2022-06-30,31.540499,21.9905,26.559252,0.0,10.823973,25.74
2022-07-01,33.7405,23.790499,27.488419,0.0,12.979984,25.67
2022-07-02,30.6905,22.7405,26.928001,1.7,8.557102,20.67
2022-07-03,34.140503,22.4405,28.038416,0.0,17.727943,23.07
2022-07-04,35.890503,20.9405,28.336334,0.0,19.469976,27.66
2022-07-05,36.8405,22.3905,29.078001,0.0,18.11841,27.4
2022-07-06,36.440502,21.7405,29.167582,0.0,19.562946,27.86
2022-07-07,36.9905,23.1405,29.992586,0.0,17.25373,28.31
2022-07-08,37.4905,23.4905,30.553001,0.0,19.48661,28.1
2022-07-09,38.0405,24.5905,31.007166,0.0,17.114204,28.58
2022-07-10,38.8405,24.040499,31.667585,0.0,17.114204,29.01
2022-07-11,39.190502,25.1905,32.211334,0.0,17.076298,28.41
2022-07-12,38.3405,25.5905,31.484253,0.0,15.844089,26.41
2022-07-13,37.640503,24.540499,30.819666,0.0,18.36353,26.21
2022-07-14,36.390503,24.2405,29.19467,0.0,18.391735,26.31
2022-07-15,35.4905,23.290499,28.882164,0.2,19.770523,27.11
2022-07-16,35.390503,22.5905,28.732164,0.0,16.575644,26.03
2022-07-17,36.7405,22.4405,29.269663,0.0,20.26899,28.08
2022-07-18,37.2905,22.290499,29.988419,0.0,18.709612,28.61
2022-07-19,37.140503,23.2405,30.54883,0.0,18.671474,25.1
2022-07-20,38.2905,24.1905,31.255089,0.0,15.463246,24.94
2022-07-21,37.190502,25.3905,30.83008,0.0,19.134262,26.86
2022-07-22,37.0905,23.1405,29.736334,0.0,24.1388,27.98
2022-07-23,36.690502,23.790499,29.892586,0.0,20.771093,25.59
2022-07-24,37.640503,22.5905,29.717585,0.0,20.68356,27.44
2022-07-25,34.640503,22.3905,28.752998,0.0,18.278645,25.06
2022-07-26,36.390503,23.1905,29.425917,0.1,19.652176,26.25
2022-07-27,35.0405,23.540499,28.653,1.1,21.407139,24.16
2022-07-28,34.440502,22.290499,28.53425,0.1,18.25026,24.31
2022-07-29,35.640503,22.8905,29.034248,0.0,23.358423,25.31
2022-07-30,36.2405,22.4405,28.83425,0.0,27.345785,27.04
2022-07-31,35.190502,22.4405,28.63217,0.0,22.218153,26.44
2022-08-01,36.140503,23.2405,28.871752,0.0,15.7908325,26.4
2022-08-02,36.4905,22.0905,29.138418,0.0,15.042659,24.02
2022-08-03,38.640503,22.9905,30.905083,0.0,16.375053,25.17
2022-08-04,38.140503,23.1905,30.727999,0.0,16.299694,27.51
2022-08-05,37.7405,23.3905,30.328003,0.0,22.35481,27.61
2022-08-06,36.5405,23.8905,29.486334,0.0,23.540806,25.71
2022-08-07,36.690502,23.290499,29.255083,0.3,23.224882,24.65
2022-08-08,35.5905,23.3905,28.921747,0.0,23.565567,25.48
2022-08-09,35.690502,23.4905,29.442589,0.0,18.289274,26.47
2022-08-10,36.8405,23.5905,30.098831,0.0,19.809813,26.3
2022-08-11,36.7905,24.0905,30.471748,0.0,18.94024,26.06
2022-08-12,32.5905,23.5905,26.936335,19.900002,14.05845,19.72
2022-08-13,30.4405,22.3905,25.944666,1.6,10.464797,23.8
2022-08-14,29.540499,23.4405,25.565498,8.2,12.031756,17.72
2022-08-15,29.7405,22.1405,25.457169,2.0,12.864649,16.71
2022-08-16,32.2905,21.6905,26.267584,0.5,18.455048,23.19
2022-08-17,32.7405,21.9905,26.455086,0.3,15.596767,20.92
2022-08-18,33.3405,22.4905,27.800919,0.3,15.137133,25.47
2022-08-19,33.890503,23.3905,28.119667,0.0,22.553934,25.48
2022-08-20,34.7405,23.040499,28.213417,0.0,17.339897,25.15
2022-08-21,35.7405,22.8405,29.182165,0.1,13.698934,24.94
2022-08-22,36.7905,24.5905,30.390505,0.8,17.651016,25.21
2022-08-23,34.940502,24.4405,28.794668,3.3,12.9249525,21.15
2022-08-24,35.140503,24.6905,28.630081,1.1,15.137133,21.8
2022-08-25,34.690502,24.7405,28.428001,8.499999,14.113652,21.83
2022-08-26,32.8405,22.9905,26.550917,6.5,14.685176,19.93
2022-08-27,33.2905,22.790499,26.578001,2.1,14.021525,20.84
2022-08-28,33.7405,22.790499,27.765501,0.2,14.003029,23.32
2022-08-29,35.5905,23.9405,27.778006,0.6,15.517629,21.38
2022-08-30,32.8405,22.6905,26.480082,8.9,13.1041975,18.03
2022-08-31,30.1905,21.4405,25.173836,2.8999999,18.94024,17.3
2022-09-01,29.9405,21.0905,24.992584,1.0,15.876775,20.84
2022-09-02,30.040499,21.5905,25.328001,0.4,15.986595,21.88
2022-09-03,28.790499,21.8905,24.017586,4.2,15.84409,16.08
2022-09-04,26.9905,21.2405,23.192583,41.4,14.4,15.16
2022-09-05,24.1405,20.8905,22.125917,22.4,12.849528,7.06
2022-09-06,25.290499,20.5905,22.111334,34.2,7.5942073,7.57
2022-09-07,28.2405,20.6405,23.688417,4.5,10.829958,20.58
2022-09-08,29.8405,21.4405,26.303,0.0,6.9899354,24.27
2022-09-09,30.2405,22.6405,26.428001,0.4,9.346143,21.78
2022-09-10,30.040499,20.9905,25.217585,0.0,13.363711,24.12
2022-09-11,30.1905,20.4905,25.075914,0.0,13.896187,24.81
2022-09-12,29.5905,20.4405,25.24883,0.0,13.979871,24.44
2022-09-13,29.790499,20.040499,24.996752,0.0,15.175612,22.61
2022-09-14,29.9405,20.6405,24.857164,0.1,17.373497,23.01
2022-09-15,28.6405,20.2405,23.742582,2.4000003,15.617529,16.96
2022-09-16,30.5905,20.8405,24.95925,0.90000004,18.359999,21.47
2022-09-17,30.9905,20.540499,25.248835,0.70000005,20.497883,21.54
2022-09-18,31.290499,20.8905,25.307165,1.8000001,19.022177,19.88
2022-09-19,30.540499,21.0905,25.036333,2.0,19.966211,20.03
2022-09-20,30.4905,21.540499,25.217585,0.5,17.873556,21.34
2022-09-21,31.040499,21.1905,25.694666,0.0,17.462784,22.75
2022-09-22,31.540499,20.1405,25.790503,0.0,14.830076,21.97
2022-09-23,32.1405,19.8905,26.20092,0.0,15.575981,22.89
2022-09-24,32.3405,21.3405,26.503004,0.1,11.928989,21.52
2022-09-25,31.540499,20.6905,24.832163,15.5,13.0447235,20.52
2022-09-26,28.040499,20.3405,22.580086,14.0,12.074766,17.77
2022-09-27,27.4405,18.8405,22.390501,19.3,14.003028,18.87
2022-09-28,26.040499,19.1405,22.388414,1.8,12.964998,22.98
2022-09-29,25.8905,17.9905,21.509247,0.0,15.192682,23.6
2022-09-30,28.8405,16.8905,23.109253,0.0,18.430452,23.78
2022-10-01,28.4905,18.040499,22.955084,0.0,18.64369,23.43
2022-10-02,27.790499,17.8905,22.286331,0.1,15.484185,18.95
2022-10-03,25.4905,17.8905,22.023834,0.0,9.3876505,9.17
2022-10-04,24.8405,18.6405,21.134249,1.9000001,10.028439,10.16
2022-10-05,26.8405,16.8405,21.821753,0.0,14.118243,17.11
2022-10-06,25.5905,18.4405,21.092583,2.7,11.966953,9.91
2022-10-07,23.040499,17.1905,20.186335,13.4,12.57426,11.78
2022-10-08,23.6905,17.9405,20.234251,3.5,11.726277,11.6
2022-10-09,25.9405,17.040499,20.56133,0.9000001,16.676977,18.19
2022-10-10,25.7405,17.790499,21.186333,0.70000005,15.509274,14.09
2022-10-11,25.9405,17.540499,21.492584,0.8000001,13.339445,10.71
2022-10-12,29.1905,20.290499,24.63008,0.0,6.0347,21.14
2022-10-13,32.2905,22.290499,26.763418,0.0,9.826088,20.8
2022-10-14,30.3405,18.290499,24.823835,1.1,16.263872,19.5
2022-10-15,30.6405,19.9405,24.692587,0.0,15.876775,19.42
2022-10-16,30.540499,20.4405,24.911337,0.2,14.759999,17.43
2022-10-17,29.040499,18.1405,23.438416,56.100002,16.167967,13.82
2022-10-18,18.290499,12.8905,15.192585,9.100001,10.144082,8.86
2022-10-19,19.0905,13.9905,15.838418,0.1,12.074766,13.68
2022-10-20,23.7405,12.6905,17.855085,0.0,6.439876,20.88
2022-10-21,25.9905,16.6905,20.903002,0.0,10.239453,21.05
2022-10-22,27.4905,17.4905,21.780083,0.0,13.708391,20.84
2022-10-23,24.5905,16.6905,20.155083,0.5,6.519877,13.08
2022-10-24,31.040499,17.790499,24.557167,0.0,11.480557,18.63
2022-10-25,24.6405,16.2405,20.47175,0.0,8.557102,20.71
2022-10-26,23.7405,14.540501,18.780085,0.0,14.84318,20.08
2022-10-27,25.8405,13.540501,19.107166,0.0,8.654986,14.61
2022-10-28,28.3905,16.290499,22.242584,0.0,12.413476,19.02
2022-10-29,23.6905,13.1405,17.859251,0.0,10.805998,19.71
2022-10-30,23.6905,12.4405,18.084251,0.0,11.928989,19.39
2022-10-31,22.9405,14.4905,18.407166,6.7,11.966953,9.19
2022-11-01,24.0905,18.4405,20.098833,5.6,9.0645685,10.72
2022-11-02,22.5905,18.0905,19.727999,2.6,13.0447235,8.34
2022-11-03,26.1405,17.7405,20.984251,0.90000004,11.525623,13.18
2022-11-04,30.5905,17.7405,23.240501,0.0,12.324414,16.87
2022-11-05,24.4405,16.8905,20.63217,0.0,10.495713,18.99
2022-11-06,26.8405,16.9405,21.202997,0.0,8.28,19.08
2022-11-07,28.4905,16.3905,22.344667,0.2,17.533146,15.0
2022-11-08,27.5905,19.4405,22.634249,0.3,17.87718,13.05
2022-11-09,27.5905,17.3405,21.659248,0.2,14.345898,12.29
2022-11-10,27.040499,17.4905,21.619667,0.0,8.4042845,15.59
2022-11-11,29.2405,18.0905,22.457169,4.3,16.79314,16.59
2022-11-12,17.8405,9.9905,14.759252,1.8000001,11.966954,16.27
2022-11-13,16.4405,7.3905,11.773833,0.0,15.629972,18.08
2022-11-14,26.540499,7.6905,15.861332,0.0,10.239453,17.31
2022-11-15,18.540499,11.3905,14.744667,0.0,14.982228,15.01
2022-11-16,14.1905,5.2905,9.230083,0.1,14.512064,10.39
2022-11-17,11.4905,3.6905,7.938417,0.3,15.30741,6.89
2022-11-18,11.840501,6.2905,8.978,5.4,7.7043357,4.53
2022-11-19,10.2405,6.5405,8.673833,3.6999996,10.144082,4.55
2022-11-20,7.4905,5.0405,6.2155,4.700001,6.9899354,4.98
2022-11-21,9.8905,2.3404999,6.092583,1.7000003,13.217443,5.8
2022-11-22,15.090501,7.7405,10.946751,0.3,8.350138,6.96
2022-11-23,18.1905,9.090501,13.069668,0.2,9.178235,9.13
2022-11-24,25.7405,13.4405,18.117584,1.6000001,10.829959,13.33
2022-11-25,17.790499,13.1405,15.505084,1.7,11.159999,7.27
2022-11-26,19.1905,9.590501,14.446751,0.0,14.372974,17.06
2022-11-27,27.0905,12.540501,19.036333,0.0,6.725354,17.13
2022-11-28,22.4905,13.040501,18.298834,0.0,7.628263,16.59
2022-11-29,29.5905,15.840501,21.619667,0.1,8.209263,16.33
2022-11-30,22.290499,12.090501,17.386332,1.3000001,20.082708,8.33
2022-12-01,16.5905,7.3905,11.592583,0.1,9.605998,9.31
2022-12-02,21.4905,10.1405,14.948833,0.1,6.763786,13.53
2022-12-03,20.8905,16.0405,18.148834,2.8000002,13.276144,6.66
2022-12-04,21.7405,16.8405,18.494667,3.3000002,11.27553,6.31
2022-12-05,23.790499,17.290499,19.505081,0.4,6.989936,12.91
2022-12-06,24.0905,17.040499,19.880087,0.0,8.427383,13.05
2022-12-07,22.3905,18.4905,20.117584,3.8000004,8.707238,6.87
2022-12-08,22.6905,16.2405,18.992582,0.0,11.570515,11.26
2022-12-09,22.7405,15.9405,18.867586,0.5,9.178235,9.5
2022-12-10,22.8905,15.790501,18.35092,0.2,8.0899935,10.59
2022-12-11,23.0905,15.1405,19.488417,0.1,6.4096174,9.11
2022-12-12,22.8905,14.590501,18.892584,0.0,6.297428,12.91
2022-12-13,26.8905,13.290501,21.236334,0.0,10.137692,15.92
2022-12-14,22.4905,12.6405,16.738419,0.0,11.183201,16.11
2022-12-15,19.4905,10.9905,14.919666,0.0,9.885262,15.9
2022-12-16,21.040499,12.4905,16.06967,0.1,7.42159,15.49
2022-12-17,15.040501,7.7405,11.555083,0.0,10.086427,12.27
2022-12-18,11.540501,5.2405,8.390501,0.0,9.511088,6.72
2022-12-19,21.0905,7.0905,13.107167,2.0,9.3669195,14.3
2022-12-20,21.6905,10.4905,15.325919,0.0,15.034041,15.24
2022-12-21,11.290501,8.6405,9.273835,2.2,10.661107,4.49
2022-12-22,23.9405,7.0405,14.815501,3.0,12.6462,14.84
2022-12-23,7.0405,-2.6095,0.9904998,0.2,23.113008,14.85
2022-12-24,5.3905,-3.2595,0.27383336,0.0,14.799459,16.08
2022-12-25,8.9905,-2.4595,2.9405,0.0,6.9247384,15.98
2022-12-26,19.7405,3.6405,11.3905,0.0,8.557102,16.05
2022-12-27,16.1905,9.340501,12.355083,0.0,10.948973,16.03
2022-12-28,26.540499,7.3405,16.405083,0.0,9.585739,16.25
2022-12-29,25.8405,10.540501,20.02175,0.0,14.512064,12.33
2022-12-30,23.290499,13.090501,18.263418,0.0,11.841756,12.15
2022-12-31,23.8405,10.9905,18.22175,0.0,7.8954163,15.75
2023-01-01,29.2405,11.7405,21.17175,0.0,12.496718,15.73
2023-01-02,28.0905,15.590501,21.457167,0.0,9.931042,15.06
2023-01-03,26.9405,14.4405,19.592585,0.0,11.720751,16.18
2023-01-04,23.9405,12.790501,18.623835,0.0,11.720751,16.07
2023-01-05,25.1905,15.1905,18.898832,0.0,13.779114,16.13
2023-01-06,24.2405,11.9405,17.607168,0.0,10.483357,14.64
2023-01-07,27.8905,15.090501,20.248835,0.0,12.758432,15.33
2023-01-08,21.540499,14.6405,18.342583,0.0,7.628263,5.92
2023-01-09,21.8405,12.9405,17.278002,0.0,11.966954,12.57
2023-01-10,27.4405,15.540501,20.5155,0.0,11.440979,16.39
2023-01-11,30.4905,13.090501,21.705088,0.0,8.14587,16.7
2023-01-12,23.3405,14.7405,18.405085,0.0,12.738099,17.04
2023-01-13,18.2405,9.290501,13.336333,0.0,11.384198,16.93
2023-01-14,19.2405,7.8405,13.132167,0.0,13.0447235,17.01
2023-01-15,25.9405,7.4405,16.47175,0.0,12.594856,17.06
2023-01-16,31.1405,12.040501,21.5655,0.0,16.548256,17.16
2023-01-17,28.1405,18.1905,22.132166,0.0,10.685391,16.04
2023-01-18,26.2405,13.7405,21.371748,0.0,13.551501,17.04
2023-01-19,20.290499,14.2405,17.2905,0.0,16.24394,13.69
2023-01-20,21.040499,9.9405,15.178002,0.0,10.028439,13.09
2023-01-21,24.040499,12.4905,16.753,0.5,11.966954,14.02
2023-01-22,21.7405,13.590501,16.590502,0.3,13.392774,17.95
2023-01-23,18.790499,8.590501,13.632167,0.1,19.296135,7.67
2023-01-24,25.1405,11.590501,16.961334,0.0,13.392774,17.34
2023-01-25,19.1405,8.4905,12.994668,0.0,11.304229,18.43
2023-01-26,11.840501,7.2905,10.023832,0.1,14.529915,6.71
2023-01-27,11.9405,5.6405,8.65925,0.70000005,9.339208,6.1
2023-01-28,22.290499,7.2405,13.963417,0.0,6.12,13.42
2023-01-29,27.5905,16.540499,21.22592,0.0,14.20062,15.88
2023-01-30,27.5905,17.290499,21.634249,0.1,16.171976,17.34
2023-01-31,15.9405,6.3405,10.536334,3.7999995,15.141414,6.4
2023-02-01,11.4405,4.1405,6.850918,1.4000001,11.966954,11.78
2023-02-02,18.7405,3.8905,9.534249,0.0,9.511088,16.97
2023-02-03,17.6405,7.8405,12.061334,0.0,13.661038,19.19
2023-02-04,17.790499,4.3405,10.923833,0.0,11.770403,17.9
2023-02-05,24.790499,9.6405,16.519667,0.0,12.72283,19.41
2023-02-06,25.1905,13.4405,18.200916,0.0,12.594856,17.87
2023-02-07,28.540499,11.6905,20.094666,0.0,11.525623,17.32
2023-02-08,21.8905,13.8905,17.778,0.5,11.019764,13.5
2023-02-09,23.290499,11.590501,16.636335,0.0,13.891522,18.35
2023-02-10,17.4405,9.9405,13.603001,0.1,20.833395,17.75
2023-02-11,16.8405,4.9405,11.0634165,0.0,11.043261,20.54
2023-02-12,19.9905,7.0405,12.944667,0.0,16.645864,17.94
2023-02-13,24.0905,8.340501,15.409249,0.0,16.179987,19.01
2023-02-14,30.9405,11.1905,20.861334,0.0,23.0653,20.46
2023-02-15,31.5905,14.090501,23.553,0.0,11.090103,20.0
2023-02-16,23.1905,12.6405,17.557169,0.0,18.58451,19.51
2023-02-17,14.6905,7.6405,10.630084,0.3,13.32,18.39
2023-02-18,17.0905,4.6905,10.580083,0.0,16.203999,20.8
2023-02-19,24.6905,6.9905,15.746749,0.0,12.303366,21.16
2023-02-20,29.1905,13.6405,21.180082,0.0,11.631956,20.63
2023-02-21,31.2405,17.4405,23.553001,0.0,14.618837,20.78
2023-02-22,33.7405,17.9405,26.19467,0.0,13.138765,21.15
2023-02-23,34.190502,18.040499,26.377996,0.0,12.984975,19.84
2023-02-24,29.8405,20.8905,25.111334,0.0,17.31746,20.04
2023-02-25,28.5905,18.8405,23.088417,0.6,13.044722,17.0
2023-02-26,30.5905,16.9405,23.288416,0.0,13.202726,18.96
2023-02-27,33.3405,20.0905,25.9655,0.0,19.0392,21.82
2023-02-28,34.7405,19.3405,26.836334,0.0,14.186923,20.68
2023-03-01,37.8405,20.2405,28.588417,0.0,18.782204,21.42
2023-03-02,35.5905,22.4905,29.005089,0.0,20.523157,21.9
2023-03-03,27.4405,13.840501,20.315498,0.0,14.773164,23.71
2023-03-04,28.6905,15.1405,21.3655,0.0,15.94601,23.4
2023-03-05,28.9405,11.590501,20.252996,0.0,16.179985,22.91
2023-03-06,30.790499,17.5905,23.221748,0.0,12.224107,21.05
2023-03-07,31.6905,19.790499,24.442583,0.1,15.141414,18.7
2023-03-08,30.3905,17.5905,23.705086,0.0,15.596767,19.0
2023-03-09,30.5905,16.4405,23.22592,0.0,18.584509,19.45
2023-03-10,28.6405,18.3405,23.419668,0.4,12.7279215,14.32
2023-03-11,33.7905,18.3405,25.530083,0.4,16.418526,19.71
2023-03-12,33.7905,18.3405,27.188417,0.0,20.774214,23.63
2023-03-13,23.9405,17.1905,19.728,4.6,16.62249,7.66
2023-03-14,19.6405,14.9405,16.717585,9.8,13.684735,6.68
2023-03-15,23.040499,15.2405,18.067583,3.2000003,16.1198,7.71
2023-03-16,31.290499,15.9405,22.55925,0.2,12.904882,22.26
2023-03-17,23.290499,11.8905,17.232168,0.0,25.420181,16.23
